user_id,type,comparison,priority,message,action,metric
USR721Xc,budget_advice,personal,medium,Your Travel spending spiked to 21.0x your usual amount in your highest month.,Consider a monthly cap on Travel to avoid these irregular spikes.,"{'category': 'Travel', 'spike_ratio': np.float64(21.0)}"
USR721Xc,behavioral_nudge,personal,low,67% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 67, 'weekend_spend': np.float64(48459.22), 'weekday_spend': np.float64(23365.04)}"
USR242VN,budget_advice,peer,medium,You spend 38% more than similar users on Transportation ($0 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(0.3636363636363636), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 38}"
USR242VN,budget_advice,personal,medium,Your Food spending spiked to 11.0x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(11.0)}"
USR598GE,spending_warning,peer,medium,Your recent average spend ($2056/txn) is 928% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(2055.71), 'peer_avg': np.float64(200.0), 'pct_above': 928}"
USR598GE,budget_advice,peer,medium,You spend 170% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.3), 'peer_spend': np.float64(0.1111111111111111), 'pct_above': 170}"
USR598GE,budget_advice,personal,medium,Your Hobbies spending spiked to 20.0x your usual amount in your highest month.,Consider a monthly cap on Hobbies to avoid these irregular spikes.,"{'category': 'Hobbies', 'spike_ratio': np.float64(20.0)}"
USR511YG,spending_warning,personal,high,Your average transaction amount this month ($15893) is 1107% above your usual average ($1317).,Review your recent transactions to identify what changed.,"{'avg_amt_30d': np.float64(15892.656666666668), 'all_time_avg': np.float64(1316.8835555555556), 'pct_above': 1107}"
USR511YG,spending_warning,peer,medium,Your recent average spend ($15893/txn) is 5551% higher than similar users ($281/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(15892.656666666668), 'peer_avg': np.float64(281.25750000000005), 'pct_above': 5551}"
USR511YG,budget_advice,peer,medium,You spend 122% more than similar users on Hobbies ($0 vs peer avg $0/month).,Setting a monthly budget for Hobbies could bring your spend in line with peers.,"{'category': 'Hobbies', 'user_spend': np.float64(0.3333333333333333), 'peer_spend': np.float64(0.15), 'pct_above': 122}"
USR511YG,budget_advice,personal,medium,Your Food spending spiked to 10.5x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(10.5)}"
USR360hy,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR360hy,budget_advice,peer,medium,You spend 91% more than similar users on Food ($0 vs peer avg $0/month).,Setting a monthly budget for Food could bring your spend in line with peers.,"{'category': 'Food', 'user_spend': np.float64(0.2608695652173913), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 91}"
USR360hy,budget_advice,personal,medium,Your Fitness spending spiked to 23.0x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(23.0)}"
USR360hy,behavioral_nudge,personal,low,56% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 56, 'weekend_spend': np.float64(15783.07), 'weekday_spend': np.float64(12474.65)}"
USR430vt,spending_warning,personal,high,Your average transaction amount this month ($1933) is 339% above your usual average ($440).,Review your recent transactions to identify what changed.,"{'avg_amt_30d': np.float64(1932.62), 'all_time_avg': np.float64(439.9259090909091), 'pct_above': 339}"
USR430vt,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR430vt,spending_warning,peer,medium,Your recent average spend ($1933/txn) is 866% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1932.62), 'peer_avg': np.float64(200.0), 'pct_above': 866}"
USR430vt,budget_advice,peer,medium,You spend 268% more than similar users on Gifts ($0 vs peer avg $0/month).,Setting a monthly budget for Gifts could bring your spend in line with peers.,"{'category': 'Gifts', 'user_spend': np.float64(0.35), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 268}"
USR430vt,budget_advice,personal,medium,Your Subscriptions spending spiked to 20.0x your usual amount in your highest month.,Consider a monthly cap on Subscriptions to avoid these irregular spikes.,"{'category': 'Subscriptions', 'spike_ratio': np.float64(20.0)}"
USR244Uu,spending_warning,personal,high,You have 5 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 5}
USR244Uu,budget_advice,peer,medium,You spend 268% more than similar users on Housing and Utilities ($0 vs peer avg $0/month).,Setting a monthly budget for Housing and Utilities could bring your spend in line with peers.,"{'category': 'Housing and Utilities', 'user_spend': np.float64(0.3684210526315789), 'peer_spend': np.float64(0.1), 'pct_above': 268}"
USR244Uu,budget_advice,personal,medium,Your Travel spending spiked to 12.7x your usual amount in your highest month.,Consider a monthly cap on Travel to avoid these irregular spikes.,"{'category': 'Travel', 'spike_ratio': np.float64(12.7)}"
USR244Uu,behavioral_nudge,personal,low,59% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 59, 'weekend_spend': np.float64(18814.46), 'weekday_spend': np.float64(13125.15)}"
USR478AY,spending_warning,peer,medium,Your recent average spend ($1653/txn) is 727% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1653.1666666666667), 'peer_avg': np.float64(200.0), 'pct_above': 727}"
USR478AY,budget_advice,peer,medium,You spend 330% more than similar users on Gifts ($0 vs peer avg $0/month).,Setting a monthly budget for Gifts could bring your spend in line with peers.,"{'category': 'Gifts', 'user_spend': np.float64(0.4090909090909091), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 330}"
USR478AY,budget_advice,personal,medium,Your Medical/Dental spending spiked to 22.0x your usual amount in your highest month.,Consider a monthly cap on Medical/Dental to avoid these irregular spikes.,"{'category': 'Medical/Dental', 'spike_ratio': np.float64(22.0)}"
USR215xz,spending_warning,personal,high,You have 3 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 3}
USR215xz,budget_advice,peer,medium,You spend 282% more than similar users on Friend Activities ($0 vs peer avg $0/month).,Setting a monthly budget for Friend Activities could bring your spend in line with peers.,"{'category': 'Friend Activities', 'user_spend': np.float64(0.3636363636363636), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 282}"
USR215xz,budget_advice,personal,medium,Your Gifts spending spiked to 22.0x your usual amount in your highest month.,Consider a monthly cap on Gifts to avoid these irregular spikes.,"{'category': 'Gifts', 'spike_ratio': np.float64(22.0)}"
USR247kd,budget_advice,peer,medium,You spend 206% more than similar users on Hobbies ($0 vs peer avg $0/month).,Setting a monthly budget for Hobbies could bring your spend in line with peers.,"{'category': 'Hobbies', 'user_spend': np.float64(0.2916666666666667), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 206}"
USR247kd,budget_advice,personal,medium,Your Medical/Dental spending spiked to 12.0x your usual amount in your highest month.,Consider a monthly cap on Medical/Dental to avoid these irregular spikes.,"{'category': 'Medical/Dental', 'spike_ratio': np.float64(12.0)}"
USR207DW,spending_warning,personal,high,Your average transaction amount this month ($8947) is 817% above your usual average ($976).,Review your recent transactions to identify what changed.,"{'avg_amt_30d': np.float64(8946.774000000001), 'all_time_avg': np.float64(976.04984375), 'pct_above': 817}"
USR207DW,spending_warning,peer,medium,Your recent average spend ($8947/txn) is 4373% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(8946.774000000001), 'peer_avg': np.float64(200.0), 'pct_above': 4373}"
USR207DW,budget_advice,peer,medium,You spend 250% more than similar users on Friend Activities ($0 vs peer avg $0/month).,Setting a monthly budget for Friend Activities could bring your spend in line with peers.,"{'category': 'Friend Activities', 'user_spend': np.float64(0.3333333333333333), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 250}"
USR207DW,budget_advice,personal,medium,Your Travel spending spiked to 24.0x your usual amount in your highest month.,Consider a monthly cap on Travel to avoid these irregular spikes.,"{'category': 'Travel', 'spike_ratio': np.float64(24.0)}"
USR258us,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR258us,budget_advice,peer,medium,You spend 132% more than similar users on Transportation ($0 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(0.3157894736842105), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 132}"
USR258us,budget_advice,personal,medium,Your Friend Activities spending spiked to 9.5x your usual amount in your highest month.,Consider a monthly cap on Friend Activities to avoid these irregular spikes.,"{'category': 'Friend Activities', 'spike_ratio': np.float64(9.5)}"
USR534tr,spending_warning,peer,medium,Your recent average spend ($1507/txn) is 436% higher than similar users ($281/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1507.1433333333334), 'peer_avg': np.float64(281.25750000000005), 'pct_above': 436}"
USR534tr,budget_advice,peer,medium,You spend 84% more than similar users on Personal Hygiene ($0 vs peer avg $0/month).,Setting a monthly budget for Personal Hygiene could bring your spend in line with peers.,"{'category': 'Personal Hygiene', 'user_spend': np.float64(0.3), 'peer_spend': np.float64(0.1633333333333333), 'pct_above': 84}"
USR534tr,budget_advice,personal,medium,Your Gifts spending spiked to 13.3x your usual amount in your highest month.,Consider a monthly cap on Gifts to avoid these irregular spikes.,"{'category': 'Gifts', 'spike_ratio': np.float64(13.3)}"
USR139BK,spending_warning,peer,medium,Your recent average spend ($1143/txn) is 306% higher than similar users ($281/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1142.756), 'peer_avg': np.float64(281.25750000000005), 'pct_above': 306}"
USR139BK,budget_advice,peer,medium,You spend 139% more than similar users on Gifts ($0 vs peer avg $0/month).,Setting a monthly budget for Gifts could bring your spend in line with peers.,"{'category': 'Gifts', 'user_spend': np.float64(0.4347826086956521), 'peer_spend': np.float64(0.1818181818181818), 'pct_above': 139}"
